dataset_name,audio_path,emotion_tag,emotion_level,text,language,duration,speaker_id,speaker_gender
ESD,ESD/0005/Neutral/0005_000312.wav,Neutral,,如果她拒绝我，我会死的。,zh,2.336,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000299.wav,Neutral,,是的，我刚撞到了桌子。,zh,2.308,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000272.wav,Neutral,,沈阳明天有雷阵雨，多云转晴。,zh,2.953,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000266.wav,Neutral,,我是淑女，只会讲文明用语。,zh,2.85,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000058.wav,Neutral,,让人看上去就感到宽广，气魄非凡。,zh,3.586,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000070.wav,Neutral,,心动不如行动，我不太擅长卖萌。,zh,3.284,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000064.wav,Neutral,,我告退了，晚上回去拍给你。,zh,2.908,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000072.wav,Neutral,,资料全都不见了。气死我了。,zh,2.704,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000066.wav,Neutral,,我们可以去钓鱼、聊天还有野营。,zh,3.357,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000099.wav,Neutral,,得了吧，别这么胆小啦。,zh,2.364,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000270.wav,Neutral,,没有找到你想删除的闹钟。,zh,2.437,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000264.wav,Neutral,,听起来很厉害的样子！,zh,2.233,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000258.wav,Neutral,,这句话的意义我不太明白。,zh,2.322,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000304.wav,Neutral,,我刚从苏格兰回来。,zh,2.271,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000310.wav,Neutral,,这局我让你开，今天我不想错过。,zh,2.797,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000338.wav,Neutral,,年轻人当然要承担责任，,zh,2.491,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000106.wav,Neutral,,做不了什么，通常我会保持沉默。,zh,2.869,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000112.wav,Neutral,,那棒极了，其实心情挺不错。,zh,2.831,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000113.wav,Neutral,,玛丽，你看来很喜欢挖苦我。,zh,2.844,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000107.wav,Neutral,,我的表两点四十二。可是它有点快。,zh,3.181,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000339.wav,Neutral,,不要乱问女孩子的年龄。,zh,2.252,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000311.wav,Neutral,,我们休息一下喝杯咖啡。,zh,2.265,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000305.wav,Neutral,,我支持你。它是需要重做。,zh,2.894,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000259.wav,Neutral,,我们想等一个合适的时候。,zh,2.404,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000265.wav,Neutral,,我必须再次感谢您的慷慨相助。,zh,2.832,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000271.wav,Neutral,,很大，令人兴奋但是嘈杂。,zh,2.787,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000098.wav,Neutral,,我只会斗斗地主什么的。,zh,2.2,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000067.wav,Neutral,,你深深地印在我的脑海里。,zh,2.476,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000073.wav,Neutral,,她总是带香甜甜的微笑。,zh,3.046,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000077.wav,Neutral,,奏婚礼进行曲了，他们过来了。,zh,2.767,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000063.wav,Neutral,,你知道我很努力地在戒酒。,zh,2.583,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000088.wav,Neutral,,香港海洋公园，主人快带我去。,zh,3.044,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000249.wav,Neutral,,我最好的朋友就约会过。,zh,2.41,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000275.wav,Neutral,,然后再找一个音乐播放器，,zh,2.428,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000261.wav,Neutral,,这可真不像是场英超比赛。,zh,2.703,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000329.wav,Neutral,,但是有时夏天比其它季节更迷人。,zh,3.309,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000301.wav,Neutral,,播放歌单收藏，脑筋可动得真快。,zh,3.171,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000315.wav,Neutral,,我需要插着电源才能说话。,zh,2.525,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000103.wav,Neutral,,感觉好温暖呀，好的，一会儿见。,zh,2.754,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000117.wav,Neutral,,快点起床，我在公寓门口等你。,zh,2.83,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000116.wav,Neutral,,没有，不过，我们去了肯尼迪中心。,zh,3.065,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000102.wav,Neutral,,我昨天遇到马克，他看起来很忧郁。,zh,3.007,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000314.wav,Neutral,,现在全城的人都要向我借钱了！,zh,2.826,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000300.wav,Neutral,,这个我相信，我是登山爱好者。,zh,2.951,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000328.wav,Neutral,,我们下午可以在湖里划船。,zh,2.806,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000260.wav,Neutral,,我很伤心，我准备去网吧。,zh,2.756,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000274.wav,Neutral,,只要不违法，我还是想留下它。,zh,2.684,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000248.wav,Neutral,,我不怎么在乎这个店有没有名。,zh,2.724,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000089.wav,Neutral,,是个冰淇淋，桃花确实很漂亮。,zh,3.274,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000062.wav,Neutral,,我是顺路过来跟你告别的。,zh,2.843,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000076.wav,Neutral,,是的，你是个大块头，我是守门员。,zh,2.731,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000048.wav,Neutral,,时候不早了，我来了，请指示。,zh,2.869,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000060.wav,Neutral,,坐地铁只需要大约二十分钟。,zh,2.666,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000074.wav,Neutral,,今年应该是第二十七个教师节。,zh,2.753,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000262.wav,Neutral,,他好像是被他女友给甩了。,zh,2.641,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000276.wav,Neutral,,我当然喜欢，我很注意颜面。,zh,2.732,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000289.wav,Neutral,,不会，不过我很喜欢单板滑雪。,zh,2.887,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000316.wav,Neutral,,每次你看到一些时尚衣物时，,zh,2.952,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000302.wav,Neutral,,我希望你能和我一起想派对点子。,zh,3.386,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000128.wav,Neutral,,这些颜色也不太适合你。,zh,2.497,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000114.wav,Neutral,,我也是，我还有点儿口渴。,zh,2.156,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000100.wav,Neutral,,就经常去我们宿舍附近的酒吧。,zh,3.078,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000101.wav,Neutral,,很快，车就可自动开了。,zh,2.681,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000115.wav,Neutral,,真是个好习惯，通常看书或消遣。,zh,3.22,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000129.wav,Neutral,,对别人没有，而对我就有。,zh,3.038,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000303.wav,Neutral,,我一直到清晨四点才到家，,zh,2.622,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000317.wav,Neutral,,你看上去比以前更漂亮了。,zh,2.452,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000288.wav,Neutral,,我随时都在，有没有梦到我。,zh,2.647,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000277.wav,Neutral,,是的，所以我永不喝它的。,zh,2.299,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000263.wav,Neutral,,也许反倒是件好事,zh,2.173,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000075.wav,Neutral,,我也想去看可爱的熊猫。,zh,2.372,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000061.wav,Neutral,,下个月我姐姐要结婚了。,zh,2.604,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000049.wav,Neutral,,递给我一些彩球和纸花。,zh,2.811,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000006.wav,Neutral,,我喜欢“北京欢迎你”。,zh,2.181,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000012.wav,Neutral,,你每次谈恋爱都像现在这样。,zh,2.99,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000204.wav,Neutral,,你昨天才买衣服，真是一购物狂。,zh,3.137,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000210.wav,Neutral,,也不算，她有的歌我都挺喜欢的，,zh,3.088,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000238.wav,Neutral,,我不这么认为。我们沿着小溪走。,zh,2.837,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000172.wav,Neutral,,我是个学生，服务器响应超时。,zh,3.262,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000166.wav,Neutral,,我想那些应该是草莓的种子。,zh,2.938,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000199.wav,Neutral,,我喜欢你的干净整洁，阳光开朗。,zh,3.259,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000198.wav,Neutral,,当然知道，我们各有千秋。,zh,2.583,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000167.wav,Neutral,,太妙了，我想换一些日元。,zh,2.662,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000173.wav,Neutral,,一套古瓷器。它真的很珍贵。,zh,3.127,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000239.wav,Neutral,,食物也很美味，更不用提价钱了。,zh,3.357,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000211.wav,Neutral,,我对养花已经厌倦了。,zh,2.161,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000205.wav,Neutral,,还要叫她起床，怎么会不早起。,zh,3.02,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000013.wav,Neutral,,周末的我，只忙着陪你。,zh,2.424,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000007.wav,Neutral,,我每个月打一次电话。,zh,2.376,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000011.wav,Neutral,,妇女节快乐。我永远爱你，妈妈。,zh,2.984,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000005.wav,Neutral,,我们乘船漂游了三峡，真是刺激。,zh,2.968,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000039.wav,Neutral,,没有找到日程，走的时候请锁门。,zh,3.071,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000213.wav,Neutral,,裁判全给了满分。,zh,2.049,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000207.wav,Neutral,,我是萌萌哒，你是呆呆哒。,zh,2.672,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000165.wav,Neutral,,其实我们前天已经分手了。,zh,2.759,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000171.wav,Neutral,,你这个小气鬼，很不幸，非常少。,zh,3.023,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000159.wav,Neutral,,我不会牺牲我的健康来换取金钱的。,zh,3.774,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000158.wav,Neutral,,我的性格就是冷静并且客观。,zh,3.004,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000170.wav,Neutral,,这样你就有时间挥拍打球了。,zh,2.986,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000164.wav,Neutral,,我曾在一家船运公司里面做过六年。,zh,4.037,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000206.wav,Neutral,,是的，我知道，患难见真情。,zh,2.68,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000212.wav,Neutral,,我还会陪你一路走下去。,zh,2.376,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000038.wav,Neutral,,当然是了，我现在快饿死了。,zh,2.564,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000004.wav,Neutral,,不管怎么说主队好象是志在夺魁。,zh,3.141,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000010.wav,Neutral,,个人收藏家！他们肯定有，,zh,2.468,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000028.wav,Neutral,,没错，就是车门。另外两个人问他说,zh,3.224,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000014.wav,Neutral,,谁你也不认识，我很乐意帮助你。,zh,2.841,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000216.wav,Neutral,,碰到喜欢的女孩子要主动。,zh,2.502,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000202.wav,Neutral,,那就一会再说，我好害怕。,zh,2.433,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000148.wav,Neutral,,有事记得喊我。,zh,1.923,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000160.wav,Neutral,,当然！他是我们大学的班长。,zh,2.82,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000174.wav,Neutral,,他在这次竞选活动中花了数百万，,zh,3.359,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000175.wav,Neutral,,她此刻失业了，你最好不要惹她。,zh,2.917,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000161.wav,Neutral,,他讲的笑话让我笑个不停。,zh,2.906,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000149.wav,Neutral,,你好，布赖恩，正好四点。,zh,2.497,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000203.wav,Neutral,,希望我有一天也可以去那里。,zh,2.485,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000217.wav,Neutral,,他的收支几乎不能平衡。,zh,2.822,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000001.wav,Neutral,,打远一看，它们的确很是美丽，,zh,3.236,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000015.wav,Neutral,,我特别喜欢网球和登山。,zh,2.658,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000029.wav,Neutral,,很可爱啊，就像你一样。,zh,2.337,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000003.wav,Neutral,,我老家在北京。,zh,1.723,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000017.wav,Neutral,,很快你上大学就用得到了。,zh,2.577,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000229.wav,Neutral,,这个位置不错，下车。,zh,2.53,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000201.wav,Neutral,,也就是一大堆照片。,zh,2.08,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000215.wav,Neutral,,拜拜，明天要再来和小可爱聊天。,zh,3.508,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000349.wav,Neutral,,是的，真是名副其实。,zh,2.447,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000177.wav,Neutral,,你在我的心里折腾好久了。,zh,2.382,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000163.wav,Neutral,,我还不知道你认识弗兰克。,zh,2.516,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000188.wav,Neutral,,以后我要经常来这儿爬山。,zh,2.34,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000189.wav,Neutral,,我是一名教师，你可是好眼光。,zh,2.805,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000162.wav,Neutral,,原来你也在玩这个,zh,2.082,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000176.wav,Neutral,,带上你的家人，但是他有丑闻。,zh,2.835,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000348.wav,Neutral,,我喜欢你的黑衣服，你的尖牙真酷。,zh,3.031,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000214.wav,Neutral,,当然，我简直离开音乐就不能活，,zh,2.891,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000200.wav,Neutral,,我已经习惯这种气候了。,zh,2.297,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000228.wav,Neutral,,好的。新的音乐厅有一场音乐会。,zh,3.564,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000016.wav,Neutral,,他一定是一眼就被你迷住了。,zh,3.063,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000002.wav,Neutral,,英国的哲学家曾经说过“,zh,2.595,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000027.wav,Neutral,,工厂不把它直接排到大气中。,zh,2.613,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000033.wav,Neutral,,我是青蛙，不用冬眠的。,zh,2.239,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000225.wav,Neutral,,差不多，我们俩都很热情随和。,zh,2.959,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000231.wav,Neutral,,最近很冷，风又大。,zh,2.302,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000219.wav,Neutral,,大部分都是用诱饵钓到的。,zh,2.603,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000345.wav,Neutral,,别总是闲着，找点事情干。,zh,2.577,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000153.wav,Neutral,,我们还等什么,zh,1.732,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000147.wav,Neutral,,不知道。或许一双新鞋。,zh,2.436,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000190.wav,Neutral,,上海现在是下午四点三十六分。,zh,2.868,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000184.wav,Neutral,,二零一六年十一月五号是星期六。,zh,3.291,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000185.wav,Neutral,,今天真凉快，我希望主队输掉。,zh,2.966,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000191.wav,Neutral,,别问了！说多了都是眼泪！,zh,2.537,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000146.wav,Neutral,,现在，我仍然有点紧张。,zh,2.325,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000152.wav,Neutral,,小心脚下。人行道上有个坑。,zh,3.118,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000344.wav,Neutral,,很漂亮，不过人多拥挤。,zh,2.586,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000350.wav,Neutral,,是很难听的脏话，主人可别学了。,zh,3.193,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000218.wav,Neutral,,明天是星期天，我们去透透气吧。,zh,2.841,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000230.wav,Neutral,,那不打扰你了，我不敢约出去。,zh,2.783,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000224.wav,Neutral,,这个对我来说有点难！,zh,2.263,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000032.wav,Neutral,,我遇到了一位漂亮的女孩。,zh,2.349,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000026.wav,Neutral,,是的，他很狡猾，经常陷害他人。,zh,3.125,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000030.wav,Neutral,,除非你打飞碟球，但这是不可能的。,zh,3.073,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000024.wav,Neutral,,你的身影总是在我心里晃来晃去。,zh,2.973,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000018.wav,Neutral,,我们意见不和，咱们去那儿玩吧。,zh,3.062,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000232.wav,Neutral,,我最近正在努力练习棋艺。,zh,2.822,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000226.wav,Neutral,,你要做爸爸了，真让人难以相信。,zh,2.876,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000346.wav,Neutral,,好好休息一下，这个小木棍叫梯。,zh,2.953,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000144.wav,Neutral,,节食减肥很痛苦。,zh,1.981,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000150.wav,Neutral,,这样子比较有趣。,zh,1.82,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000178.wav,Neutral,,你转一个，我想学习下。,zh,2.33,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000187.wav,Neutral,,我们一起为他办个惊喜派对。,zh,2.726,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000193.wav,Neutral,,带女友出去好好吃上一顿。,zh,2.634,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000192.wav,Neutral,,如果我滚远了就回不来了。,zh,2.763,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000186.wav,Neutral,,软妹子生气会说：讨厌，不理你啦。,zh,3.318,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000179.wav,Neutral,,她和维克分手了，所以她申请转调。,zh,3.037,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000151.wav,Neutral,,我也最喜欢你，不要开枪。我投降,zh,3.394,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000145.wav,Neutral,,听大自然的声响，就像听音乐一样！,zh,3.389,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000347.wav,Neutral,,这两块是唐朝不同时期铸造的。,zh,3.268,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000227.wav,Neutral,,我真受不了城里那么大的噪音。,zh,2.837,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000233.wav,Neutral,,拜托，别跟我提到笔记本电脑。,zh,2.978,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000019.wav,Neutral,,不就是你嘛，为什么要偷笑来。,zh,2.816,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000025.wav,Neutral,,我觉得并不是非要有特别的品质。,zh,3.005,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000031.wav,Neutral,,没听清，请问什么时间提醒你。,zh,2.916,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000009.wav,Neutral,,就是这个意思，你又聪明又好看。,zh,2.833,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000035.wav,Neutral,,这样无辜的人就不会被杀了。,zh,2.648,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000021.wav,Neutral,,已经播至该专辑最后一个声音。,zh,3.011,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000237.wav,Neutral,,雪下得真大，带着我去购物。,zh,3.305,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000223.wav,Neutral,,听起来你们玩得也很开心。,zh,2.505,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000343.wav,Neutral,,许多白领都参加到这个游戏里面，,zh,2.854,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000169.wav,Neutral,,让我再想想，真相已经上传了。,zh,3.191,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000141.wav,Neutral,,你可以去问鹦鹉啊，鹦鹉会说话。,zh,3.204,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000155.wav,Neutral,,我只打算放松一下自己。,zh,2.412,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000182.wav,Neutral,,大概足够支持我生活三个月的。,zh,3.09,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000196.wav,Neutral,,我饿啦，我想去吃点东西。,zh,2.729,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000197.wav,Neutral,,为什么不，交朋友不分性别。,zh,2.827,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000183.wav,Neutral,,你绝对猜不到她准备要孩子了。,zh,2.479,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000154.wav,Neutral,,我还不会说其他外语，只会普通话。,zh,3.442,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000140.wav,Neutral,,我也知道自己是大嘴巴。,zh,2.189,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000168.wav,Neutral,,你得先回答我，你最喜欢谁。,zh,2.987,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000342.wav,Neutral,,我缺钱用，所以上星期把它当了。,zh,2.859,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000222.wav,Neutral,,我的老朋友汉森就住在伦敦。,zh,2.561,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000236.wav,Neutral,,我不需要嗅觉，所以没有鼻子。,zh,3.316,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000020.wav,Neutral,,前几天我碰见了一件有趣的事儿。,zh,2.974,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000034.wav,Neutral,,那是马特，他肯定很勇敢。,zh,2.516,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000008.wav,Neutral,,沙尘暴好像给每个人都带来了麻烦！,zh,3.086,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000022.wav,Neutral,,我和我朋友刚从巴厘岛回来。,zh,2.549,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000036.wav,Neutral,,我必须一直通电才能工作。,zh,2.614,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000208.wav,Neutral,,你可以在那儿呆上至少一整天。,zh,2.877,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000220.wav,Neutral,,所以你必须要坚持，时间越长越好。,zh,3.3,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000234.wav,Neutral,,它是一个主要的空气污染物。,zh,2.729,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000340.wav,Neutral,,每天晚上跟你互道晚安真幸福。,zh,3.022,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000156.wav,Neutral,,承蒙邀请参加你的婚礼。,zh,2.683,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000142.wav,Neutral,,是啊，我还是个乳臭未干的小记者。,zh,3.481,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000195.wav,Neutral,,我以为你们国家的人都是麻将高手。,zh,2.981,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000181.wav,Neutral,,时间对珍尼来说是没有用的。,zh,2.716,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000180.wav,Neutral,,冬天雨非常多。我不喜欢雨天。,zh,2.594,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000194.wav,Neutral,,炖肉一小时，剩余三十分钟十八秒。,zh,3.305,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000143.wav,Neutral,,女孩的心思你别猜，但是我不用猜。,zh,3.711,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000157.wav,Neutral,,你知道，有时候病人会不讲理。,zh,2.61,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000341.wav,Neutral,,我会在你的脸上画鬼脸。,zh,2.42,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000235.wav,Neutral,,我爱运动，但是对篮球玩得不多。,zh,3.234,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000221.wav,Neutral,,我非常支持人们走进太空。,zh,2.69,ESD_0005,M
ESD,ESD/0005/Neutral/0005_000209.wav,Neutral,,对不起我把咖啡洒在桌布上了。,zh,2.764,ESD_0005,M
